0	0	0	42.117200	-23.689200	-34.821600	-33.534700	-62.113764	0.000000
0	0	1	71.035000	6.478080	-28.640900	-19.999600	-38.627563	0.000000
0	0	2	71.107700	-8.634970	-35.119700	-27.278100	-51.906727	0.000000
0	0	3	75.497000	-22.378000	-26.095400	-25.387300	-65.307300	0.000000
0	0	4	37.342300	-16.518200	-26.434200	-56.955800	-61.000217	0.000000
0	0	5	77.891400	-36.936800	31.223900	-36.376700	69.895528	0.000000
0	0	6	101.277000	-3.239720	-27.770600	-62.681500	-48.327026	0.000000
0	0	7	71.037500	-15.245300	-8.806360	-26.653800	-74.993684	0.000000
0	0	8	98.109100	-45.473900	-20.956200	-58.301000	-77.628926	0.000000
0	0	9	94.024700	-7.930410	16.704500	-34.657900	57.697943	0.000000
0	0	10	73.924500	15.324700	9.200650	-75.974900	15.489891	0.000000
0	0	11	26.088500	-5.320590	-28.170500	-22.490100	-50.347760	0.000000
0	0	12	92.954400	-3.175050	-25.357600	-37.497300	-48.568459	0.000000
0	0	13	61.593700	-31.510100	10.329900	-9.790650	80.924698	0.000000
0	0	14	104.000000	4.386770	-2.922710	-45.257600	-16.836879	0.000000
0	0	15	87.837000	-46.403700	-25.579600	-56.557500	-75.567333	0.000000
0	0	16	66.611400	-40.368000	-25.820300	-26.073700	-73.698042	0.000000
0	0	17	50.297600	-25.685400	-3.852820	-38.563200	-85.734606	0.000000
0	0	18	58.043700	-13.691800	-25.669400	-66.586000	-59.037506	0.000000
0	0	19	63.940600	-53.769400	-9.701230	-48.313800	-84.886280	0.000000
0	0	20	71.780700	-46.138200	-21.308600	-27.040200	-77.605241	0.000000
0	0	21	60.020400	-5.420830	-31.855900	-66.950900	-49.828679	0.000000
0	0	22	65.581600	-45.651400	-49.267400	-75.322000	-66.409166	0.000000
0	0	23	79.235900	-23.879000	-32.363800	-38.304100	-63.210520	0.000000
0	0	24	98.912300	-25.881000	-43.730400	-26.765600	-60.309178	0.000000
0	0	25	74.496300	28.270300	-39.096400	-17.876400	-27.064802	0.000000
0	0	26	78.076100	-20.962000	-26.825300	-20.452800	-64.002506	0.000000
0	0	27	44.543400	-24.503200	-16.715100	-52.023300	-72.849880	0.000000
0	0	28	86.923600	-34.262800	-69.452800	-39.267200	-58.129137	0.000000
0	0	29	33.065400	-90.087500	-14.592300	-9.943750	-85.399594	0.000000
0	0	30	55.135200	-20.630200	-4.839570	-20.368500	-83.398947	0.000000
0	0	31	26.640100	-37.872100	-14.604300	-16.237300	-79.456142	0.000000
0	0	32	83.337500	-21.899400	-56.191400	-44.631600	-55.646145	0.000000
0	0	33	67.369600	-15.659300	2.509460	-24.013900	85.447777	0.000000
0	0	34	75.899900	-0.667691	-50.252000	-18.488800	-45.380618	0.000000
0	0	35	61.379700	-18.988200	-30.491500	-36.876200	-60.956035	0.000000
0	0	36	55.420500	-16.218800	-9.310130	-12.515000	-75.071372	0.000000
0	0	37	81.313500	-5.733920	-47.629500	-14.486400	-48.432284	0.000000
0	0	38	40.851500	-13.227600	-51.142800	-15.456600	-52.250616	0.000000
0	0	39	11.308900	-45.137200	5.929710	10.509600	86.257933	0.000000
0	0	40	47.057700	-13.643900	-29.226300	-0.956063	-57.512439	0.000000
0	0	41	61.293000	-41.179400	-33.447600	-22.118400	-70.457539	0.000000
0	0	42	70.512500	-13.044700	-39.045900	-5.931910	-54.236884	0.000000
0	0	43	66.034800	-37.537100	-7.701640	-12.409400	-84.202651	0.000000
0	0	44	53.596100	-32.034100	-0.578017	-26.044400	-89.483139	0.000000
0	0	45	35.509400	-1.655590	-30.011300	5.745810	-46.578776	0.000000
0	0	46	97.350100	-22.229700	-35.952500	-43.990900	-60.864406	0.000000
0	0	47	60.107900	-44.422500	33.920300	-37.487400	71.317617	0.000000
0	0	48	65.393900	-27.807100	-56.859700	-31.627000	-58.030417	0.000000
0	0	49	94.952200	-26.620100	-51.576200	-13.418900	-58.649841	0.000000
0	0	50	82.790800	-37.934000	-65.587100	-34.062500	-60.022027	0.000000
0	0	51	116.409000	-35.199600	-16.416600	-31.732000	-77.498157	0.000000
0	0	52	97.277800	-37.949300	-46.986400	-18.873300	-64.463309	0.000000
0	0	53	68.173500	-30.772100	-3.022920	-57.588000	-87.194754	0.000000
0	0	54	85.213000	-18.598600	-5.540150	-62.043800	-81.706131	0.000000
0	0	55	81.685200	-15.448500	-57.873500	-31.730000	-52.472902	0.000000
0	0	56	96.216500	-37.508100	-41.239000	-37.835800	-66.143727	0.000000
0	0	57	71.846300	-53.772100	-36.982400	-2.613310	-72.740645	0.000000
0	0	58	86.669300	-36.440600	-34.735000	-25.791600	-68.186366	0.000000
0	0	59	78.689900	-10.527400	-5.675520	-53.980100	-75.835028	0.000000
0	0	60	92.199800	0.618577	-25.634500	-68.499700	-44.308842	0.000000
0	0	61	75.995600	-1.492310	-22.112100	-81.572300	-46.930473	0.000000
0	0	62	117.594000	-62.499500	-26.029500	-52.518300	-78.694738	0.000000
