0	0	0	21.886600	16.418600	-16.955500	12.451000	-22.960828	0.000000
0	0	1	19.954400	-0.369317	-46.181500	4.132260	-45.229094	0.000000
0	0	2	8.565670	6.296210	1.906320	-4.488440	8.422438	0.000000
0	0	3	30.794100	-8.043920	0.512410	12.677200	88.177548	0.000000
0	0	4	14.026400	-19.631900	-8.246530	-1.517990	-78.607393	0.000000
0	0	5	-42.212100	21.909900	-4.422270	-24.243300	-5.705603	0.000000
0	0	6	13.189300	-10.795600	-42.762700	-18.547600	-52.084241	0.000000
0	0	7	7.735890	12.038700	-27.212500	9.114720	-33.067798	0.000000
0	0	8	-23.021200	8.752500	-18.161000	7.579890	-32.134377	0.000000
0	0	9	0.103531	0.776358	-3.937120	22.869400	-39.422499	0.000000
0	0	10	-21.004400	38.000700	12.738400	-11.482500	9.265959	0.000000
0	0	11	-52.031300	17.189100	5.908170	15.619000	9.484335	0.000000
0	0	12	-0.945410	47.663400	-6.234150	-29.053800	-3.725860	0.000000
0	0	13	2.356740	-11.782800	21.730300	1.380540	59.233918	0.000000
0	0	14	-0.450796	-23.894600	20.560500	14.846700	69.644556	0.000000
0	0	15	0.418965	-12.634500	15.554200	-9.392750	64.543282	0.000000
0	0	16	4.164450	52.192800	29.652900	-14.381300	14.801354	0.000000
0	0	17	15.100100	12.972200	-11.496200	3.455340	-20.773973	0.000000
0	0	18	-7.864850	-26.044100	-9.300100	-1.426580	-80.174419	0.000000
0	0	19	-20.625100	32.802300	7.854340	-16.895900	6.732826	0.000000
0	0	20	-6.753510	-16.083900	6.187790	-14.147900	79.478646	0.000000
0	0	21	-1.247600	-10.890400	6.884940	-0.677604	73.849408	0.000000
0	0	22	24.225300	-2.123790	26.855500	-4.304360	47.260831	0.000000
0	0	23	26.595600	3.571100	5.422020	-11.419500	28.314969	0.000000
0	0	24	-5.515890	9.258880	-0.098868	-51.400200	-0.305897	0.000000
0	0	25	11.847700	-20.101100	6.135540	-12.105100	81.513013	0.000000
0	0	26	26.565500	19.759000	17.191100	14.071400	20.512270	0.000000
0	0	27	10.710700	-16.270500	16.169800	2.080240	67.588927	0.000000
0	0	28	-38.522600	-25.878900	31.240200	14.743900	64.818913	0.000000
0	0	29	41.159400	-36.449500	-7.020720	-37.513500	-84.548748	0.000000
0	0	30	35.188400	24.776800	-20.754000	-11.583700	-19.975418	0.000000
0	0	31	8.970680	3.273010	28.508700	-17.229000	41.725347	0.000000
0	0	32	-19.679400	68.283400	3.468360	-7.342520	1.453880	0.000000
0	0	33	-7.802620	-7.919400	15.374100	-27.819500	58.626794	0.000000
0	0	34	22.278500	-2.088470	-1.039690	-1.873110	-76.767393	0.000000
0	0	35	20.362800	32.044400	25.287800	1.439600	19.139347	0.000000
0	0	36	0.408570	17.439400	16.430100	-25.768100	21.646555	0.000000
0	0	37	-8.604200	-4.854540	19.297600	-23.468000	52.060218	0.000000
0	0	38	9.989680	-2.569310	10.809300	-38.201500	51.685381	0.000000
0	0	39	-1.190940	-10.925900	9.218240	-11.975300	69.922748	0.000000
0	0	40	18.042200	9.919780	34.482400	8.830580	36.975355	0.000000
0	0	41	10.399300	15.381600	16.064100	3.796270	23.121678	0.000000
0	0	42	-20.018900	-8.382420	-20.581200	-18.829300	-56.080172	0.000000
0	0	43	27.372400	8.219070	-1.543770	-27.758600	-5.318899	0.000000
0	0	44	6.945360	8.437980	-9.939630	-24.318000	-24.835654	0.000000
0	0	45	3.254240	19.461100	-8.011200	-31.522400	-11.187306	0.000000
0	0	46	13.116300	15.189400	4.101240	-40.519900	7.554967	0.000000
0	0	47	8.116570	-27.398400	25.533400	-47.408700	68.508963	0.000000
0	0	48	5.165280	15.325700	1.606380	-26.454900	2.991835	0.000000
0	0	49	7.026920	-13.665500	-23.461400	-33.910300	-60.109702	0.000000
0	0	50	-12.921600	-3.754110	-33.209500	-16.292800	-48.224761	0.000000
0	0	51	10.097600	11.095600	-14.738500	15.128000	-26.513216	0.000000
0	0	52	14.368200	27.707500	-27.980700	0.591223	-22.640542	0.000000
0	0	53	65.453000	-6.049700	-39.488100	-10.989400	-49.355084	0.000000
0	0	54	-11.849600	-49.398100	6.577060	12.373200	86.208008	0.000000
0	0	55	-39.670600	-8.984240	27.188800	-15.052400	54.142785	0.000000
0	0	56	21.089000	15.901700	21.191100	-38.115000	26.557806	0.000000
0	0	57	13.606700	34.688100	9.742660	-16.421600	7.844087	0.000000
0	0	58	-7.818590	13.895200	1.806400	-11.914700	3.703505	0.000000
0	0	59	31.435200	8.233300	-18.707500	-0.320829	-33.122687	0.000000
0	0	60	56.351800	-37.506500	6.456190	2.689640	85.116547	0.000000
0	0	61	20.161400	-5.247980	25.570200	22.196800	50.799110	0.000000
0	0	62	7.072840	-23.384800	0.056822	-27.446600	89.930389	0.000000
0	0	63	18.181200	14.829900	8.046200	-6.558770	14.241377	0.000000
0	0	64	10.679800	25.247700	-26.088000	-24.732400	-22.968888	0.000000
0	0	65	7.914500	15.432600	-16.099200	-10.613500	-23.105542	0.000000
0	0	66	14.388600	17.158800	4.961310	15.727900	8.063371	0.000000
0	0	67	5.970840	-38.889600	27.083100	-11.964300	72.573134	0.000000
0	0	68	-35.217300	-3.714440	-1.236730	-26.252500	-80.792360	0.000000
0	0	69	18.553900	11.271400	3.727920	3.230550	9.150598	0.000000
0	0	70	20.324300	-37.529400	-39.542700	-36.666800	-66.751822	0.000000
0	0	71	17.186100	-6.981660	30.943300	10.127000	51.357300	0.000000
0	0	72	28.408600	27.186000	-3.715510	-4.982340	-3.891198	0.000000
0	0	73	26.538900	25.641200	14.475200	-1.480310	14.722993	0.000000
0	0	74	-43.999600	22.921400	-3.638060	-26.267700	-4.509347	0.000000
0	0	75	26.746500	-60.430000	29.296000	-19.147000	77.068124	0.000000
0	0	76	-19.239900	27.687700	-32.441600	12.407600	-24.760238	0.000000
0	0	77	12.300900	53.684400	26.813100	-51.888600	13.270100	0.000000
0	0	78	20.329000	25.597100	-39.868500	-18.800700	-28.648994	0.000000
0	0	79	7.785490	-6.064570	-29.524900	-8.765350	-50.803704	0.000000
0	0	80	7.803930	-29.346100	10.129300	-32.223000	80.478512	0.000000
0	0	81	24.875300	-34.162500	-5.201400	1.743420	-85.671468	0.000000
0	0	82	-3.938670	24.871300	-26.255800	-5.294750	-23.275583	0.000000
0	0	83	-25.920800	12.267200	25.002700	9.915320	31.932907	0.000000
0	0	84	51.616600	-21.751300	-6.899770	-23.171900	-81.200178	0.000000
0	0	85	24.730800	6.740840	-12.086200	8.132430	-30.425134	0.000000
0	0	86	17.798500	13.856700	-41.090900	8.300870	-35.682416	0.000000
0	0	87	24.162000	-19.686100	-12.784400	-4.468460	-73.499901	0.000000
0	0	88	16.445800	-31.431600	1.460280	21.410200	88.670005	0.000000
0	0	89	18.766300	-23.012000	-6.485720	-4.994050	-82.130000	0.000000
0	0	90	-15.852000	13.611700	1.121800	-6.833100	2.355675	0.000000
0	0	91	37.342400	0.638691	3.891740	-14.189900	40.340006	0.000000
0	0	92	17.194700	6.368890	-19.178300	36.733200	-35.814637	0.000000
0	0	93	6.619530	-4.653850	-32.767200	13.037900	-49.041762	0.000000
0	0	94	7.640460	-11.469800	19.405000	-1.004460	60.293125	0.000000
0	0	95	-6.983930	23.227300	-9.072300	9.128920	-10.667505	0.000000
0	0	96	50.815600	2.747900	21.944700	-13.230200	41.431306	0.000000
0	0	97	10.212500	7.256890	-3.102100	-34.497500	-11.572618	0.000000
0	0	98	20.237000	24.647500	-24.844800	-11.223400	-22.614204	0.000000
0	0	99	25.998900	10.105800	-3.838930	-18.397500	-10.400240	0.000000
0	0	100	39.721400	16.303300	9.721630	-15.347200	15.403776	0.000000
0	0	101	19.299000	-1.511950	-3.649940	-19.834300	-56.250639	0.000000
0	0	102	28.143900	2.573610	-31.750700	-4.673790	-42.682959	0.000000
0	0	103	5.181430	16.562600	-9.353720	-9.548970	-14.727784	0.000000
0	0	104	19.370200	18.786300	-18.076800	-53.092700	-21.948685	0.000000
0	0	105	51.529700	3.917440	-0.121094	-21.864900	-0.885268	0.000000
0	0	106	-15.811000	7.235790	-5.043470	37.583100	-17.438580	0.000000
0	0	107	12.230600	-6.263860	-1.443030	-6.122280	-83.513445	0.000000
0	0	108	16.980000	24.003600	-0.460063	-6.386750	-0.549010	0.000000
0	0	109	18.550100	6.438740	34.662000	-25.078000	39.738400	0.000000
0	0	110	5.739970	37.372200	9.477650	-24.947000	7.115148	0.000000
0	0	111	-15.662400	16.664800	8.474510	-8.429890	13.477295	0.000000
0	0	112	-7.226150	26.277900	-4.726000	-13.269200	-5.097740	0.000000
0	0	113	50.255400	-0.059116	-3.265760	30.063600	-45.518523	0.000000
0	0	114	20.253800	42.212200	42.479300	16.289600	22.590349	0.000000
0	0	115	10.307800	3.213840	-3.274660	-25.363900	-22.768523	0.000000
0	0	116	0.714589	22.617900	-8.465960	29.238600	-10.260526	0.000000
0	0	117	45.372800	-19.098000	-25.893800	5.226020	-63.205335	0.000000
0	0	118	4.647400	-7.699090	9.678230	18.124400	64.251230	0.000000
0	0	119	3.158560	16.462200	19.984700	-21.637100	25.260173	0.000000
0	0	120	-6.267790	16.298800	-5.513350	11.557400	-9.344497	0.000000
0	0	121	-6.178890	-22.551600	-40.513600	-10.225400	-59.551090	0.000000
0	0	122	25.874200	32.175200	12.547800	18.922400	10.652484	0.000000
0	0	123	12.571000	-11.131100	-21.028700	-10.797300	-58.946783	0.000000
0	0	124	-4.093910	14.288900	-15.398300	-1.074920	-23.570063	0.000000
0	0	125	18.423600	10.932700	21.262500	-42.624000	31.394395	0.000000
0	0	126	3.519220	18.390200	0.235510	27.617600	0.366853	0.000000
0	0	127	17.970800	-10.712600	23.099100	2.706390	57.440157	0.000000
0	0	128	27.399000	16.078700	-10.698000	-5.239820	-16.818950	0.000000
0	0	129	-22.061300	-25.976600	-12.919900	-27.339200	-76.777885	0.000000
0	0	130	23.852000	-9.046350	12.815200	-4.090330	62.609284	0.000000
0	0	131	24.986600	27.363300	8.584830	-29.346400	8.709238	0.000000
0	0	132	16.869500	4.306840	-33.132200	-0.838976	-41.296838	0.000000
0	0	133	12.464100	2.651020	2.020940	13.500900	18.659598	0.000000
0	0	134	-37.605600	-11.408700	-3.677230	-27.043600	-81.067466	0.000000
0	0	135	23.759600	2.223000	30.355400	-17.704200	42.905784	0.000000
0	0	136	39.326200	10.390200	40.214400	-15.001900	37.756645	0.000000
0	0	137	-23.507600	5.356580	-2.476800	-33.500500	-12.407547	0.000000
0	0	138	-3.349400	1.519960	-25.070600	-8.015000	-43.265282	0.000000
0	0	139	8.297190	-6.509690	32.136500	3.393820	50.725553	0.000000
0	0	140	7.916760	26.948000	19.078900	-32.492500	17.649046	0.000000
0	0	141	-21.013600	9.839760	9.551080	-25.030400	22.073538	0.000000
0	0	142	17.800700	-14.092600	18.362700	8.191770	63.752361	0.000000
0	0	143	-30.827200	-16.288500	-13.779000	10.100700	-69.885487	0.000000
0	0	144	16.716100	5.339820	-9.260300	-8.496470	-30.015357	0.000000
0	0	145	-9.128430	31.651500	-27.245700	-8.817760	-20.360981	0.000000
0	0	146	-2.617660	11.372300	-17.537300	8.253650	-28.519030	0.000000
0	0	147	50.232800	-11.807100	-8.806970	13.426000	-71.640287	0.000000
0	0	148	26.881800	9.784750	-42.702700	9.092480	-38.547115	0.000000
0	0	149	9.446250	-17.672100	-36.920500	-11.882200	-57.789119	0.000000
0	0	150	17.570000	6.550280	-26.310900	-9.857010	-38.010010	0.000000
0	0	151	-12.386700	-11.422700	-12.133000	15.853600	-66.636411	0.000000
0	0	152	9.695900	8.995880	-15.859400	3.768720	-30.218461	0.000000
0	0	153	-16.834500	-17.642600	-17.235100	-7.665580	-67.834698	0.000000
0	0	154	-14.636000	-7.535830	9.261940	-25.964900	64.566488	0.000000
